Seconds;Ecg;Eda_E4;Eda_RB;Bvp;Emg;Resp;COVAS;Tmp
46.256000;0.005569;0.296131;8.495470;-22.611116;0.004842;7.169703;1.000000;30.030000
46.260000;0.006392;0.296134;8.495423;-22.485580;0.008583;7.191600;1.000000;30.030000
46.264000;0.005389;0.296136;8.495376;-22.296100;-0.011735;7.213340;1.000000;30.030000
46.268000;0.004442;0.296138;8.495328;-22.042826;-0.008580;7.234916;1.000000;30.030000
46.272000;0.004097;0.296140;8.495279;-21.726485;0.004993;7.256319;1.000000;30.030000
46.276000;0.004857;0.296141;8.495229;-21.348360;0.002533;7.277541;1.000000;30.030000
46.280000;0.005485;0.296143;8.495179;-20.910252;0.001424;7.298574;1.000000;30.030000
46.284000;0.004816;0.296144;8.495128;-20.414465;-0.001401;7.319409;1.400000;30.030000
46.288000;0.004297;0.296145;8.495076;-19.863793;0.000397;7.340038;1.800000;30.030000
46.292000;0.005729;0.296146;8.495024;-19.261518;0.004833;7.360452;2.200000;30.030000
46.296000;0.007565;0.296146;8.494971;-18.611379;0.000378;7.380645;2.600000;30.030000
46.300000;0.007552;0.296146;8.494917;-17.917513;-0.003939;7.400607;3.000000;30.030000
46.304000;0.007663;0.296146;8.494862;-17.184366;-0.002934;7.420330;3.000000;30.030000
46.308000;0.009510;0.296146;8.494806;-16.416617;0.001607;7.439806;3.000000;30.030000
46.312000;0.012312;0.296145;8.494750;-15.619090;0.005540;7.459027;3.000000;30.030000
46.316000;0.015649;0.296144;8.494693;-14.796675;0.002843;7.477985;3.000000;30.030000
46.320000;0.017032;0.296143;8.494635;-13.954244;-0.003933;7.496671;3.000000;30.030000
46.324000;0.014944;0.296142;8.494576;-13.096557;-0.005653;7.515078;3.000000;30.030000
46.328000;0.012571;0.296140;8.494516;-12.228179;-0.002920;7.533197;3.000000;30.030000
46.332000;0.011714;0.296138;8.494456;-11.353399;-0.000333;7.551020;3.000000;30.030000
46.336000;0.012428;0.296136;8.494395;-10.476180;0.005635;7.568539;3.000000;30.030000
46.340000;0.015265;0.296133;8.494332;-9.600137;0.006402;7.585747;3.000000;30.030000
46.344000;0.018251;0.296130;8.494269;-8.728536;0.000203;7.602634;3.000000;30.030000
46.348000;0.019141;0.296127;8.494205;-7.864304;-0.004303;7.619193;3.000000;30.030000
46.352000;0.018470;0.296124;8.494141;-7.010041;-0.008779;7.635416;3.000000;30.030000
46.356000;0.018130;0.296120;8.494075;-6.168034;0.000039;7.651295;3.000000;30.030000
46.360000;0.017453;0.296115;8.494008;-5.340282;0.009087;7.666821;3.000000;30.030000
46.364000;0.014358;0.296111;8.493941;-4.528521;-0.000949;7.681987;3.000000;30.030000
46.368000;0.010774;0.296106;8.493873;-3.734249;-0.004312;7.696784;3.000000;30.030000
46.372000;0.010848;0.296101;8.493804;-2.958760;0.002504;7.711206;3.000000;30.030000
46.376000;0.015492;0.296095;8.493734;-2.203166;0.003017;7.725243;3.000000;30.030000
46.380000;0.019550;0.296089;8.493663;-1.468434;0.001244;7.738889;3.000000;30.030000
46.384000;0.019383;0.296083;8.493591;-0.755420;0.001689;7.752134;3.000000;30.030000
46.388000;0.018331;0.296076;8.493518;-0.064908;-0.004152;7.764971;3.000000;30.030000
46.392000;0.020029;0.296069;8.493444;0.602369;-0.007126;7.777393;3.000000;30.030000
46.396000;0.026472;0.296061;8.493369;1.245701;0.000633;7.789392;3.000000;30.030000
46.400000;0.038653;0.296053;8.493294;1.864397;0.001995;7.800959;3.000000;30.030000
46.404000;0.053334;0.296045;8.493217;2.457781;0.000331;7.812088;3.000000;30.030000
46.408000;0.065590;0.296036;8.493140;3.025201;0.002108;7.822770;3.000000;30.030000
46.412000;0.075357;0.296027;8.493061;3.566034;0.005714;7.832998;3.000000;30.030000
46.416000;0.084286;0.296018;8.492982;4.079697;0.004805;7.842765;3.000000;30.030000
46.420000;0.090398;0.296008;8.492901;4.565647;-0.005408;7.852062;3.000000;30.030000
46.424000;0.089817;0.295998;8.492820;5.023385;-0.006517;7.860883;3.000000;30.030000
46.428000;0.084592;0.295988;8.492737;5.452460;-0.002043;7.869219;3.000000;30.030000
46.432000;0.081801;0.295977;8.492653;5.852493;-0.001024;7.877064;3.000000;30.030000
46.436000;0.083099;0.295965;8.492569;6.223229;0.003076;7.884410;3.000000;30.030000
46.440000;0.087690;0.295954;8.492483;6.564649;0.002801;7.891249;3.000000;30.030000
46.444000;0.093418;0.295941;8.492396;6.877060;0.002008;7.897575;3.000000;30.030000
46.448000;0.094573;0.295929;8.492308;7.161114;-0.000807;7.903380;3.000000;30.030000
46.452000;0.089414;0.295916;8.492219;7.417777;-0.005093;7.908656;3.000000;30.030000
46.456000;0.076642;0.295903;8.492129;7.648286;0.001442;7.913398;3.000000;30.030000
46.460000;0.054720;0.295889;8.492037;7.854110;0.003475;7.917597;3.000000;30.030000
46.464000;0.028746;0.295875;8.491945;8.036912;0.002478;7.921247;3.000000;30.030000
46.468000;0.002765;0.295861;8.491852;8.198517;-0.001168;7.924340;3.000000;30.030000
46.472000;-0.022494;0.295846;8.491757;8.340881;-0.008641;7.926869;3.000000;30.030000
46.476000;-0.042208;0.295831;8.491662;8.466061;0.002356;7.928828;3.000000;30.030000
46.480000;-0.052021;0.295815;8.491565;8.576192;0.004566;7.930210;3.000000;30.030000
46.484000;-0.054581;0.295800;8.491468;8.673454;-0.005116;7.931008;3.000000;30.030000
46.488000;-0.054703;0.295783;8.491369;8.760047;0.006063;7.931216;3.000000;30.030000
46.492000;-0.055236;0.295767;8.491269;8.838160;0.003916;7.930826;3.000000;30.030000
46.496000;-0.055533;0.295750;8.491168;8.909951;-0.012120;7.929833;3.000000;30.030000
46.500000;-0.053016;0.295733;8.491067;8.977518;0.000576;7.928229;3.000000;30.030000
46.504000;-0.048474;0.295715;8.490964;9.042882;0.011486;7.926010;3.000000;30.030000
46.508000;-0.044936;0.295697;8.490860;9.107965;0.001614;7.923167;3.000000;30.030000
46.512000;-0.043838;0.295679;8.490755;9.174572;-0.002158;7.919697;3.000000;30.030000
46.516000;-0.044201;0.295661;8.490650;9.244392;-0.004764;7.915591;3.000000;30.030000
46.520000;-0.044297;0.295642;8.490543;9.318996;-0.006761;7.910846;3.000000;30.030000
46.524000;-0.047240;0.295623;8.490435;9.399844;-0.000664;7.905454;3.000000;30.030000
46.528000;-0.057900;0.295603;8.490327;9.488275;0.004209;7.899411;3.000000;30.030000
46.532000;-0.071518;0.295583;8.490217;9.585490;0.002376;7.892710;3.000000;30.030000
46.536000;-0.074409;0.295563;8.490107;9.692547;-0.002330;7.885348;3.500000;30.030000
46.540000;-0.045718;0.295543;8.489996;9.810342;-0.002760;7.877317;4.000000;30.030000
46.544000;0.043414;0.295523;8.489884;9.939602;0.004997;7.868614;4.000000;30.030000
46.548000;0.203611;0.295502;8.489771;10.080873;0.007087;7.859232;4.000000;30.030000
46.552000;0.434105;0.295481;8.489658;10.234508;-0.002521;7.849168;4.000000;30.030000
46.556000;0.735687;0.295460;8.489543;10.400654;-0.001293;7.838416;4.000000;30.030000
46.560000;1.011422;0.295438;8.489428;10.579243;0.001190;7.826972;4.000000;30.030000
46.564000;1.081834;0.295416;8.489312;10.769989;-0.004179;7.814831;4.000000;30.030000
46.568000;0.918382;0.295395;8.489195;10.972384;-0.000946;7.801989;4.000000;30.030000
46.572000;0.647323;0.295372;8.489078;11.185700;0.001173;7.788441;4.000000;30.030000
46.576000;0.311180;0.295350;8.488960;11.409030;-0.004238;7.774184;4.000000;30.030000
46.580000;-0.057721;0.295328;8.488841;11.641335;-0.001908;7.759214;4.000000;30.030000
46.584000;-0.323041;0.295305;8.488721;11.881483;0.003929;7.743526;4.000000;30.030000
46.588000;-0.434663;0.295282;8.488601;12.128270;-0.000698;7.727118;4.000000;30.030000
46.592000;-0.456278;0.295259;8.488480;12.380418;0.001113;7.709986;4.000000;30.030000
46.596000;-0.432158;0.295236;8.488358;12.636591;0.005221;7.692126;4.000000;30.030000
46.600000;-0.374331;0.295212;8.488235;12.895393;-0.003058;7.673537;4.000000;30.030000
46.604000;-0.294686;0.295189;8.488112;13.155385;-0.002024;7.654214;4.000000;30.030000
46.608000;-0.214725;0.295165;8.487989;13.415093;0.002992;7.634156;4.000000;30.030000
46.612000;-0.152957;0.295141;8.487864;13.673019;-0.001405;7.613359;4.000000;30.030000
46.616000;-0.108449;0.295118;8.487739;13.927656;0.002512;7.591822;4.000000;30.030000
46.620000;-0.076452;0.295094;8.487614;14.177499;0.003062;7.569542;4.000000;30.030000
46.624000;-0.058796;0.295070;8.487488;14.421058;-0.005706;7.546517;4.000000;30.030000
46.628000;-0.051368;0.295046;8.487361;14.656873;-0.000800;7.522746;4.000000;30.030000
46.632000;-0.046928;0.295021;8.487234;14.883531;0.000655;7.498227;4.000000;30.030000
46.636000;-0.042538;0.294997;8.487106;15.099680;-0.005618;7.472959;4.000000;30.030000
46.640000;-0.038564;0.294973;8.486978;15.304045;0.000596;7.446940;4.000000;30.030000
46.644000;-0.034771;0.294948;8.486849;15.495443;0.004677;7.420171;4.000000;30.030000
46.648000;-0.032012;0.294924;8.486719;15.672794;0.001901;7.392649;4.000000;30.030000
46.652000;-0.031043;0.294900;8.486589;15.835137;0.002569;7.364375;4.000000;30.030000
46.656000;-0.027469;0.294875;8.486459;15.981644;-0.003733;7.335348;4.000000;30.030000
46.660000;-0.020440;0.294851;8.486328;16.111638;-0.005763;7.305568;4.000000;30.030000
46.664000;-0.015466;0.294826;8.486196;16.224604;0.007158;7.275034;4.000000;30.030000
46.668000;-0.013648;0.294802;8.486064;16.320205;0.002881;7.243749;4.000000;30.030000
46.672000;-0.011155;0.294778;8.485931;16.398292;-0.004321;7.211710;4.000000;30.030000
46.676000;-0.006742;0.294753;8.485798;16.458917;0.002351;7.178920;4.000000;30.030000
46.680000;-0.002244;0.294729;8.485665;16.502336;-0.006154;7.145379;4.000000;30.030000
46.684000;0.000890;0.294705;8.485531;16.529003;-0.006791;7.111089;4.000000;30.030000
46.688000;0.003258;0.294680;8.485397;16.539560;0.007499;7.076050;4.000000;30.030000
46.692000;0.006765;0.294656;8.485262;16.534806;0.010214;7.040263;4.000000;30.030000
46.696000;0.011321;0.294632;8.485126;16.515669;0.004210;7.003732;4.000000;30.030000
46.700000;0.016239;0.294608;8.484991;16.483168;-0.008333;6.966456;4.000000;30.030000
46.704000;0.020974;0.294584;8.484855;16.438394;-0.012123;6.928439;4.000000;30.030000
46.708000;0.023726;0.294560;8.484718;16.382478;0.000464;6.889683;4.000000;30.030000
46.712000;0.025299;0.294537;8.484581;16.316578;0.009965;6.850190;4.000000;30.030000
46.716000;0.029216;0.294513;8.484444;16.241848;0.002087;6.809963;4.000000;30.030000
46.720000;0.035493;0.294490;8.484306;16.159425;-0.006216;6.769004;4.000000;30.030000
46.724000;0.040312;0.294466;8.484168;16.070395;-0.000541;6.727318;4.000000;30.030000
46.728000;0.042555;0.294443;8.484030;15.975769;0.002454;6.684907;4.000000;30.030000
46.732000;0.044597;0.294420;8.483891;15.876449;0.001947;6.641774;4.000000;30.030000
46.736000;0.048301;0.294397;8.483753;15.773188;0.000461;6.597924;4.000000;30.030000
46.740000;0.054840;0.294374;8.483613;15.666551;0.000799;6.553360;4.000000;30.030000
46.744000;0.063894;0.294352;8.483474;15.556893;0.004434;6.508085;4.000000;30.030000
46.748000;0.072146;0.294329;8.483334;15.444363;-0.001831;6.462105;4.000000;30.030000
46.752000;0.077185;0.294307;8.483194;15.328918;-0.010090;6.415423;4.000000;30.030000
46.756000;0.080657;0.294285;8.483054;15.210333;-0.005327;6.368044;4.000000;30.030000
46.760000;0.086008;0.294263;8.482914;15.088221;0.003821;6.319972;4.000000;30.030000
46.764000;0.094867;0.294242;8.482774;14.962063;0.005387;6.271211;4.000000;30.030000
46.768000;0.104861;0.294220;8.482633;14.831235;0.005003;6.221767;4.000000;30.030000
46.772000;0.112430;0.294199;8.482493;14.695043;0.001824;6.171645;4.000000;30.030000
46.776000;0.117670;0.294178;8.482352;14.552762;-0.001400;6.120849;4.000000;30.030000
46.780000;0.124989;0.294157;8.482211;14.403673;0.000378;6.069385;4.000000;30.030000
46.784000;0.136453;0.294137;8.482070;14.247108;-0.005091;6.017259;4.000000;30.030000
46.788000;0.147262;0.294116;8.481929;14.082501;-0.008214;5.964476;4.000000;30.030000
46.792000;0.154016;0.294096;8.481788;13.909441;0.001491;5.911041;4.000000;30.030000
46.796000;0.160668;0.294077;8.481648;13.727729;0.005365;5.856961;4.000000;30.030000
46.800000;0.170318;0.294057;8.481507;13.537438;0.002022;5.802242;4.000000;30.030000
46.804000;0.181203;0.294038;8.481366;13.338954;0.001754;5.746890;4.000000;30.030000
46.808000;0.190713;0.294019;8.481226;13.133011;-0.000329;5.690911;4.000000;30.030000
46.812000;0.196679;0.294001;8.481085;12.920708;-0.001369;5.634313;4.000000;30.030000
46.816000;0.199823;0.293982;8.480945;12.703490;0.000485;5.577102;4.000000;30.030000
46.820000;0.202379;0.293964;8.480805;12.483067;0.001872;5.519284;4.000000;30.030000
46.824000;0.205572;0.293946;8.480665;12.261246;0.002096;5.460869;4.000000;30.030000
46.828000;0.211341;0.293929;8.480525;12.039763;-0.002024;5.401863;4.000000;30.030000
46.832000;0.217630;0.293912;8.480385;11.820193;-0.007739;5.342274;4.000000;30.030000
46.836000;0.219808;0.293895;8.480246;11.603933;-0.005806;5.282110;4.000000;30.030000
46.840000;0.218845;0.293879;8.480107;11.392200;0.008987;5.221380;4.000000;30.030000
46.844000;0.215903;0.293863;8.479968;11.186034;0.008901;5.160092;4.000000;30.030000
46.848000;0.207304;0.293847;8.479830;10.986303;-0.006771;5.098255;4.000000;30.030000
46.852000;0.189488;0.293831;8.479692;10.793700;0.000329;5.035880;4.000000;30.030000
46.856000;0.164419;0.293816;8.479554;10.608750;0.003121;4.972974;4.000000;30.030000
46.860000;0.137139;0.293802;8.479416;10.431810;-0.005078;4.909547;4.000000;30.030000
46.864000;0.109539;0.293787;8.479278;10.263073;-0.001895;4.845611;4.000000;30.030000
46.868000;0.078593;0.293773;8.479141;10.102574;-0.003861;4.781173;4.000000;30.030000
46.872000;0.042576;0.293760;8.479004;9.950197;0.004093;4.716246;4.000000;30.030000
46.876000;0.004094;0.293747;8.478868;9.805690;0.009001;4.650839;4.000000;30.030000
46.880000;-0.035399;0.293734;8.478731;9.668677;-0.000508;4.584962;4.000000;30.030000
46.884000;-0.071979;0.293721;8.478595;9.538670;0.000454;4.518627;4.000000;30.030000
46.888000;-0.100536;0.293709;8.478459;9.415080;-0.004814;4.451845;4.000000;30.030000
46.892000;-0.122585;0.293698;8.478324;9.297228;-0.011510;4.384627;4.000000;30.030000
46.896000;-0.142578;0.293686;8.478189;9.184357;-0.000880;4.316984;4.000000;30.030000
46.900000;-0.161343;0.293675;8.478054;9.075642;0.011450;4.248928;4.000000;30.030000
46.904000;-0.176033;0.293665;8.477919;8.970204;0.006597;4.180470;4.000000;30.030000
46.908000;-0.184626;0.293655;8.477784;8.867127;-0.001464;4.111624;4.000000;30.030000
46.912000;-0.188279;0.293645;8.477650;8.765469;-0.000966;4.042401;4.000000;30.030000
46.916000;-0.189064;0.293636;8.477516;8.664279;-0.008995;3.972814;4.000000;30.030000
46.920000;-0.187882;0.293628;8.477383;8.562610;-0.004075;3.902874;4.000000;30.030000
46.924000;-0.186573;0.293619;8.477249;8.459535;0.010819;3.832596;4.000000;30.030000
46.928000;-0.186484;0.293611;8.477116;8.354160;0.000683;3.761991;4.000000;30.030000
46.932000;-0.185283;0.293604;8.476983;8.245639;-0.005454;3.691072;4.000000;30.030000
46.936000;-0.181070;0.293597;8.476851;8.133186;0.004015;3.619854;4.000000;30.030000
46.940000;-0.174564;0.293591;8.476718;8.016088;0.000943;3.548349;4.000000;30.030000
46.944000;-0.167200;0.293584;8.476586;7.893706;-0.001942;3.476571;4.000000;30.030000
46.948000;-0.160636;0.293579;8.476455;7.765476;0.002622;3.404534;4.000000;30.030000
46.952000;-0.155330;0.293574;8.476323;7.630910;-0.000919;3.332251;4.000000;30.030000
46.956000;-0.149904;0.293569;8.476192;7.489595;-0.003692;3.259736;4.000000;30.030000
46.960000;-0.142238;0.293565;8.476062;7.341186;-0.002803;3.187004;4.000000;30.030000
46.964000;-0.133094;0.293561;8.475931;7.185411;0.000454;3.114067;4.000000;30.030000
46.968000;-0.126777;0.293558;8.475802;7.022061;0.004023;3.040942;4.000000;30.030000
46.972000;-0.124990;0.293555;8.475673;6.850991;-0.001056;2.967642;4.000000;30.030000
46.976000;-0.124839;0.293553;8.475544;6.672119;0.001707;2.894181;4.000000;30.030000
46.980000;-0.121989;0.293551;8.475416;6.485420;0.001405;2.820575;4.000000;30.030000
46.984000;-0.114117;0.293549;8.475288;6.290922;-0.007348;2.746838;4.000000;30.030000
46.988000;-0.103576;0.293548;8.475161;6.088695;0.001829;2.672986;4.000000;30.030000
46.992000;-0.094783;0.293548;8.475035;5.878842;0.005224;2.599033;4.000000;30.030000
46.996000;-0.088716;0.293548;8.474909;5.661494;0.001863;2.524995;4.000000;30.030000
47.000000;-0.083530;0.293548;8.474784;5.436803;0.000898;2.450888;4.000000;30.030000
47.004000;-0.079944;0.293549;8.474660;5.204952;-0.003855;2.376726;4.000000;30.030000
47.008000;-0.079500;0.293551;8.474537;4.966157;0.001508;2.302526;4.000000;30.030000
47.012000;-0.080588;0.293553;8.474414;4.720682;-0.001958;2.228304;4.000000;30.030000
47.016000;-0.080504;0.293555;8.474293;4.468834;-0.003229;2.154074;4.000000;30.030000
47.020000;-0.076316;0.293558;8.474172;4.210948;0.002089;2.079854;4.000000;30.030000
47.024000;-0.068544;0.293562;8.474053;3.947339;-0.002772;2.005660;4.000000;30.030000
47.028000;-0.062706;0.293566;8.473934;3.678281;-0.001417;1.931508;4.000000;30.030000
47.032000;-0.060294;0.293570;8.473817;3.403995;-0.000885;1.857414;4.000000;30.030000
47.036000;-0.057144;0.293575;8.473700;3.124660;0.006477;1.783395;4.000000;30.030000
47.040000;-0.052232;0.293580;8.473585;2.840416;0.009374;1.709469;4.000000;30.030000
47.044000;-0.049422;0.293586;8.473472;2.551376;-0.004367;1.635652;4.000000;30.030000
47.048000;-0.049833;0.293592;8.473359;2.257639;-0.003548;1.561961;4.000000;30.030000
47.052000;-0.050221;0.293599;8.473249;1.959309;-0.001015;1.488413;4.000000;30.030000
47.056000;-0.048663;0.293606;8.473139;1.656501;-0.005448;1.415026;4.000000;30.030000
47.060000;-0.046116;0.293614;8.473032;1.349357;-0.002280;1.341817;4.000000;30.030000
47.064000;-0.043215;0.293622;8.472925;1.038043;0.001606;1.268804;4.000000;30.030000
47.068000;-0.040183;0.293631;8.472821;0.722747;0.003347;1.196003;4.000000;30.030000
47.072000;-0.038616;0.293640;8.472718;0.403670;0.002535;1.123434;4.000000;30.030000
47.076000;-0.038304;0.293649;8.472618;0.081022;0.002936;1.051114;4.000000;30.030000
47.080000;-0.037256;0.293660;8.472519;-0.244984;0.003745;0.979060;4.000000;30.030000
47.084000;-0.035493;0.293670;8.472422;-0.574139;-0.005908;0.907290;4.000000;30.030000
47.088000;-0.034841;0.293681;8.472328;-0.906251;-0.004477;0.835823;4.000000;30.030000
47.092000;-0.035660;0.293692;8.472235;-1.241148;0.006190;0.764676;4.000000;30.030000
47.096000;-0.036281;0.293704;8.472145;-1.578688;-0.004254;0.693868;4.000000;30.030000
47.100000;-0.035705;0.293717;8.472057;-1.918761;-0.007636;0.623418;4.000000;30.030000
47.104000;-0.035294;0.293729;8.471972;-2.261282;0.003730;0.553342;4.000000;30.030000
47.108000;-0.036514;0.293743;8.471889;-2.606181;0.002846;0.483660;4.000000;30.030000
47.112000;-0.038200;0.293756;8.471809;-2.953390;0.005453;0.414390;4.000000;30.030000
47.116000;-0.037838;0.293770;8.471731;-3.302833;0.008992;0.345550;4.000000;30.030000
47.120000;-0.034111;0.293785;8.471656;-3.654413;-0.007446;0.277160;4.000000;30.030313
47.124000;-0.030133;0.293800;8.471584;-4.007998;-0.014098;0.209237;4.000000;30.030625
47.128000;-0.029670;0.293815;8.471515;-4.363418;0.001432;0.141799;4.000000;30.030938
47.132000;-0.031060;0.293831;8.471449;-4.720449;0.009350;0.074867;4.000000;30.031250
47.136000;-0.030405;0.293847;8.471386;-5.078808;0.003077;0.008457;4.000000;30.031562
47.140000;-0.026639;0.293864;8.471326;-5.438140;-0.007577;-0.057411;4.000000;30.031875
47.144000;-0.023552;0.293881;8.471270;-5.798014;-0.005881;-0.122719;4.000000;30.032187
47.148000;-0.023147;0.293898;8.471216;-6.157915;0.008906;-0.187447;4.000000;30.032500
47.152000;-0.022826;0.293916;8.471167;-6.517238;0.010200;-0.251579;4.000000;30.032812
47.156000;-0.021092;0.293934;8.471120;-6.875281;-0.006368;-0.315095;4.000000;30.033125
47.160000;-0.018970;0.293952;8.471078;-7.231259;-0.008381;-0.377976;4.000000;30.033438
47.164000;-0.019096;0.293971;8.471039;-7.584319;0.002938;-0.440204;4.000000;30.033750
47.168000;-0.020862;0.293990;8.471004;-7.933576;0.001483;-0.501761;4.000000;30.034063
47.172000;-0.021499;0.294009;8.470973;-8.278157;-0.001129;-0.562628;4.000000;30.034375
47.176000;-0.020838;0.294029;8.470945;-8.617267;-0.000365;-0.622787;4.000000;30.034688
47.180000;-0.019211;0.294049;8.470922;-8.950284;0.003206;-0.682219;4.000000;30.035000
47.184000;-0.016936;0.294070;8.470903;-9.276867;0.001028;-0.740907;4.000000;30.035313
47.188000;-0.014595;0.294091;8.470889;-9.597028;-0.003868;-0.798833;4.000000;30.035625
47.192000;-0.013127;0.294112;8.470879;-9.911149;0.002384;-0.855977;4.000000;30.035938
47.196000;-0.012585;0.294133;8.470873;-10.219941;-0.000142;-0.912323;4.000000;30.036250
47.200000;-0.010606;0.294155;8.470872;-10.524402;-0.000049;-0.967851;4.000000;30.036562
47.204000;-0.008235;0.294176;8.470875;-10.825772;-0.001720;-1.022545;4.000000;30.036875
47.208000;-0.009088;0.294198;8.470884;-11.125486;-0.007694;-1.076385;4.000000;30.037188
47.212000;-0.012717;0.294221;8.470897;-11.425126;0.004786;-1.129356;4.000000;30.037500
47.216000;-0.015511;0.294243;8.470916;-11.726377;0.004483;-1.181438;4.000000;30.037813
47.220000;-0.014907;0.294266;8.470939;-12.030972;-0.002268;-1.232614;4.000000;30.038125
47.224000;-0.011567;0.294289;8.470968;-12.340656;0.002168;-1.282867;4.000000;30.038438
47.228000;-0.007836;0.294312;8.471003;-12.657140;-0.002267;-1.332180;4.000000;30.038750
47.232000;-0.005500;0.294336;8.471043;-12.982064;0.002366;-1.380535;4.000000;30.039062
47.236000;-0.004401;0.294359;8.471088;-13.316960;0.011870;-1.427915;4.000000;30.039375
47.240000;-0.003326;0.294383;8.471140;-13.663217;-0.005408;-1.474304;4.000000;30.039687
47.244000;-0.002134;0.294406;8.471197;-14.022042;-0.018241;-1.519685;4.000000;30.040000
47.248000;-0.002440;0.294430;8.471260;-14.394437;-0.000416;-1.564042;4.000000;30.040312
47.252000;-0.004654;0.294454;8.471330;-14.781174;0.010388;-1.607358;4.000000;30.040625
47.256000;-0.006833;0.294478;8.471405;-15.182770;0.005611;-1.649617;4.000000;30.040937
47.260000;-0.005841;0.294503;8.471487;-15.599467;0.000327;-1.690804;4.000000;30.041250
47.264000;-0.000894;0.294527;8.471576;-16.031207;-0.004856;-1.730903;4.000000;30.041563
47.268000;0.003118;0.294551;8.471671;-16.477618;-0.000543;-1.769899;4.000000;30.041875
47.272000;0.003553;0.294575;8.471774;-16.937991;-0.001237;-1.807776;4.000000;30.042188
47.276000;0.003120;0.294600;8.471883;-17.411260;-0.004661;-1.844520;4.000000;30.042500
47.280000;0.003645;0.294624;8.471999;-17.895989;0.006653;-1.880116;4.000000;30.042813
47.284000;0.004989;0.294648;8.472122;-18.390366;0.005195;-1.914550;3.800000;30.043125
47.288000;0.006008;0.294673;8.472253;-18.892196;-0.005299;-1.947808;3.600000;30.043438
