Seconds;Ecg;Eda_E4;Eda_RB;Bvp;Emg;Resp;COVAS;Tmp
6.072000;1.241478;0.404679;7.306258;-24.414170;-0.006192;0.025300;2.000000;34.770000
6.076000;1.337430;0.404647;7.306094;-25.515454;-0.002070;0.025611;2.000000;34.770000
6.080000;1.336130;0.404615;7.305932;-26.648626;-0.003938;0.025926;2.000000;34.770000
6.084000;1.250698;0.404584;7.305771;-27.810611;0.000747;0.026243;2.000000;34.770000
6.088000;1.054240;0.404552;7.305611;-28.997727;-0.006473;0.026563;2.250000;34.770000
6.092000;0.805107;0.404521;7.305452;-30.205706;-0.009935;0.026887;2.500000;34.770000
6.096000;0.605780;0.404489;7.305295;-31.429679;0.006939;0.027214;2.750000;34.770000
6.100000;0.437525;0.404458;7.305139;-32.664167;0.017091;0.027544;3.000000;34.770000
6.104000;0.243034;0.404427;7.304985;-33.903077;0.003700;0.027878;3.000000;34.770000
6.108000;0.047183;0.404396;7.304832;-35.139708;0.000248;0.028214;3.000000;34.770000
6.112000;-0.100729;0.404365;7.304680;-36.366773;0.002648;0.028554;3.000000;34.770000
6.116000;-0.188529;0.404334;7.304530;-37.576424;-0.014817;0.028897;3.000000;34.770000
6.120000;-0.236638;0.404303;7.304381;-38.760280;-0.006499;0.029243;3.000000;34.770000
6.124000;-0.264440;0.404272;7.304234;-39.909474;0.008631;0.029593;3.000000;34.770000
6.128000;-0.279096;0.404241;7.304088;-41.014700;-0.002664;0.029945;3.000000;34.770000
6.132000;-0.285305;0.404211;7.303943;-42.066282;0.001118;0.030300;3.000000;34.770000
6.136000;-0.288654;0.404180;7.303799;-43.054247;0.002784;0.030659;3.000000;34.770000
6.140000;-0.292351;0.404150;7.303656;-43.968420;-0.001538;0.031020;3.000000;34.770000
6.144000;-0.295571;0.404119;7.303515;-44.798533;0.005219;0.031385;3.000000;34.770000
6.148000;-0.296881;0.404089;7.303375;-45.534377;-0.002516;0.031753;3.000000;34.770000
6.152000;-0.294835;0.404059;7.303236;-46.165966;-0.007355;0.032124;3.000000;34.770000
6.156000;-0.288577;0.404029;7.303098;-46.683733;0.000672;0.032497;3.000000;34.770000
6.160000;-0.279793;0.403998;7.302961;-47.078723;0.003538;0.032874;3.000000;34.770000
6.164000;-0.270095;0.403968;7.302826;-47.342761;0.003278;0.033253;3.000000;34.770000
6.168000;-0.260255;0.403938;7.302691;-47.468577;0.001703;0.033636;3.000000;34.770000
6.172000;-0.250515;0.403908;7.302557;-47.449900;0.000204;0.034021;3.000000;34.770000
6.176000;-0.241142;0.403878;7.302425;-47.281571;-0.005569;0.034409;3.000000;34.770000
6.180000;-0.233196;0.403849;7.302293;-46.959649;-0.006106;0.034800;3.000000;34.770000
6.184000;-0.227113;0.403819;7.302162;-46.481496;0.004699;0.035193;3.000000;34.770000
6.188000;-0.222335;0.403789;7.302033;-45.845812;0.004945;0.035589;3.000000;34.770000
6.192000;-0.217107;0.403759;7.301904;-45.052634;0.000467;0.035987;3.000000;34.770000
6.196000;-0.209987;0.403729;7.301776;-44.103347;-0.002577;0.036388;3.000000;34.770000
6.200000;-0.202728;0.403699;7.301649;-43.000710;-0.003975;0.036791;3.000000;34.770000
6.204000;-0.197712;0.403670;7.301522;-41.748865;0.006281;0.037196;3.000000;34.770000
6.208000;-0.193665;0.403640;7.301397;-40.353329;0.006575;0.037604;3.000000;34.770000
6.212000;-0.189850;0.403610;7.301272;-38.820975;-0.004641;0.038014;3.000000;34.770000
6.216000;-0.188196;0.403580;7.301148;-37.160014;-0.010119;0.038425;3.000000;34.770000
6.220000;-0.188734;0.403551;7.301025;-35.379932;-0.001263;0.038839;3.000000;34.770000
6.224000;-0.187634;0.403521;7.300903;-33.491190;0.006342;0.039255;3.000000;34.770000
6.228000;-0.181768;0.403491;7.300781;-31.504771;-0.000484;0.039672;3.000000;34.770000
6.232000;-0.174391;0.403461;7.300661;-29.431835;0.005634;0.040092;3.000000;34.770000
6.236000;-0.169255;0.403431;7.300541;-27.283592;-0.000098;0.040513;3.000000;34.770000
6.240000;-0.166861;0.403401;7.300422;-25.071251;-0.011823;0.040935;3.000000;34.770000
6.244000;-0.166064;0.403371;7.300303;-22.805993;0.004648;0.041359;3.000000;34.770000
6.248000;-0.163460;0.403341;7.300185;-20.498938;0.006208;0.041784;3.000000;34.770000
6.252000;-0.157578;0.403311;7.300069;-18.161133;-0.003989;0.042210;3.000000;34.770000
6.256000;-0.150830;0.403281;7.299952;-15.803536;-0.001927;0.042637;3.000000;34.770000
6.260000;-0.146130;0.403251;7.299837;-13.437009;0.004657;0.043065;3.000000;34.770000
6.264000;-0.142885;0.403221;7.299722;-11.072312;0.006109;0.043494;3.000000;34.770000
6.268000;-0.141161;0.403190;7.299608;-8.720082;-0.004844;0.043923;3.000000;34.770000
6.272000;-0.142842;0.403160;7.299495;-6.390789;-0.007579;0.044353;3.000000;34.770000
6.276000;-0.142943;0.403130;7.299382;-4.094679;-0.000689;0.044783;3.000000;34.770000
6.280000;-0.136486;0.403099;7.299270;-1.841709;0.003713;0.045213;3.000000;34.770000
6.284000;-0.125106;0.403068;7.299159;0.358482;0.001477;0.045643;3.000000;34.770000
6.288000;-0.110020;0.403037;7.299049;2.496577;-0.001918;0.046073;3.000000;34.770000
6.292000;-0.092082;0.403007;7.298939;4.563551;0.000883;0.046503;3.000000;34.770000
6.296000;-0.074802;0.402976;7.298830;6.550655;0.002045;0.046932;3.000000;34.770000
6.300000;-0.060360;0.402944;7.298722;8.449461;0.004109;0.047360;3.000000;34.770000
6.304000;-0.045542;0.402913;7.298614;10.252085;-0.001250;0.047787;3.000000;34.770000
6.308000;-0.028055;0.402882;7.298507;11.951528;-0.007490;0.048214;3.000000;34.770000
6.312000;-0.012218;0.402850;7.298401;13.541896;-0.000612;0.048639;3.000000;34.770000
6.316000;-0.002815;0.402819;7.298295;15.018452;0.001680;0.049062;3.000000;34.770000
6.320000;0.000022;0.402787;7.298190;16.377616;0.000270;0.049484;3.000000;34.770000
6.324000;-0.000144;0.402755;7.298085;17.617008;0.001101;0.049904;3.000000;34.770000
6.328000;0.001198;0.402723;7.297981;18.735534;0.001514;0.050322;3.000000;34.770000
6.332000;0.005969;0.402691;7.297878;19.733469;0.002146;0.050737;3.000000;34.770000
6.336000;0.012591;0.402659;7.297775;20.612420;-0.001493;0.051149;3.000000;34.770000
6.340000;0.018505;0.402627;7.297672;21.375184;-0.003639;0.051559;3.000000;34.770000
6.344000;0.021334;0.402594;7.297570;22.025586;0.001615;0.051965;3.000000;34.770000
6.348000;0.020114;0.402562;7.297468;22.568323;0.003903;0.052368;3.000000;34.770000
6.352000;0.015391;0.402529;7.297367;23.008823;-0.003391;0.052766;3.000000;34.770000
6.356000;0.008512;0.402496;7.297267;23.353115;-0.002848;0.053161;3.000000;34.770000
6.360000;0.001858;0.402463;7.297166;23.607697;0.004987;0.053551;3.000000;34.770000
6.364000;-0.002349;0.402430;7.297066;23.779426;0.000980;0.053937;3.000000;34.770000
6.368000;-0.003003;0.402397;7.296966;23.875419;-0.002496;0.054318;3.000000;34.770000
6.372000;-0.002638;0.402363;7.296867;23.902964;-0.000881;0.054693;3.000000;34.770000
6.376000;-0.004543;0.402330;7.296767;23.869448;0.000807;0.055063;3.000000;34.770000
6.380000;-0.007615;0.402296;7.296668;23.782290;0.000687;0.055427;3.000000;34.770000
6.384000;-0.008126;0.402262;7.296569;23.648891;-0.003603;0.055785;3.000000;34.770000
6.388000;-0.005063;0.402228;7.296470;23.476572;0.001524;0.056136;3.000000;34.770000
6.392000;-0.002417;0.402194;7.296371;23.272521;0.000569;0.056481;3.000000;34.770000
6.396000;-0.002602;0.402160;7.296272;23.043730;-0.003014;0.056818;3.000000;34.770000
6.400000;-0.004282;0.402126;7.296174;22.796939;0.004581;0.057148;3.000000;34.770000
6.404000;-0.005552;0.402091;7.296075;22.538588;0.001198;0.057469;3.000000;34.770000
6.408000;-0.003418;0.402057;7.295976;22.274771;-0.000351;0.057783;3.000000;34.770000
6.412000;0.003236;0.402022;7.295877;22.011201;-0.000801;0.058088;3.000000;34.770000
6.416000;0.010139;0.401987;7.295778;21.753177;-0.005138;0.058384;2.500000;34.770000
6.420000;0.011625;0.401953;7.295679;21.505553;0.003371;0.058671;2.000000;34.770000
6.424000;0.008116;0.401918;7.295580;21.272706;0.003897;0.058948;2.000000;34.770000
6.428000;0.005015;0.401883;7.295481;21.058480;-0.003374;0.059216;2.000000;34.770000
6.432000;0.004514;0.401847;7.295381;20.866130;-0.000840;0.059472;2.000000;34.770000
6.436000;0.006188;0.401812;7.295282;20.698287;0.000022;0.059718;2.000000;34.770000
6.440000;0.008313;0.401777;7.295182;20.556980;-0.001737;0.059953;2.000000;34.770000
6.444000;0.008897;0.401741;7.295082;20.443656;0.002461;0.060177;2.000000;34.770000
6.448000;0.010196;0.401706;7.294982;20.359219;0.003909;0.060389;2.000000;34.770000
6.452000;0.013700;0.401670;7.294881;20.304056;-0.000357;0.060588;2.000000;34.770000
6.456000;0.018028;0.401635;7.294780;20.278063;0.000513;0.060774;2.000000;34.770000
6.460000;0.019766;0.401599;7.294679;20.280674;-0.003686;0.060948;2.000000;34.770000
6.464000;0.014803;0.401563;7.294578;20.310881;-0.009046;0.061107;2.000000;34.770000
6.468000;0.007333;0.401527;7.294476;20.367263;0.001694;0.061253;2.000000;34.770000
6.472000;0.005662;0.401491;7.294374;20.448012;0.006661;0.061385;2.666667;34.770000
6.476000;0.008268;0.401455;7.294271;20.550972;0.004942;0.061502;3.333333;34.770000
6.480000;0.009221;0.401419;7.294169;20.673663;0.003578;0.061603;4.000000;34.770000
6.484000;0.009121;0.401383;7.294066;20.813319;-0.005735;0.061689;4.000000;34.770000
6.488000;0.012802;0.401346;7.293962;20.966910;-0.002700;0.061760;4.000000;34.770000
6.492000;0.024438;0.401310;7.293858;21.131176;0.000903;0.061814;4.000000;34.770000
6.496000;0.042666;0.401274;7.293754;21.302653;-0.001568;0.061851;4.000000;34.770000
6.500000;0.059394;0.401237;7.293649;21.477701;0.002067;0.061872;4.000000;34.770000
6.504000;0.069157;0.401201;7.293544;21.652545;-0.006135;0.061875;4.000000;34.770000
6.508000;0.073458;0.401164;7.293439;21.823325;-0.002943;0.061861;4.000000;34.770000
6.512000;0.076498;0.401128;7.293333;21.986163;0.009324;0.061829;4.000000;34.770000
6.516000;0.080836;0.401091;7.293227;22.137209;0.002789;0.061779;4.000000;34.770000
6.520000;0.084736;0.401055;7.293120;22.272659;-0.001132;0.061710;4.000000;34.770000
6.524000;0.088947;0.401018;7.293012;22.388761;-0.002423;0.061622;4.000000;34.770000
6.528000;0.096077;0.400981;7.292905;22.481829;-0.003191;0.061515;4.250000;34.770000
6.532000;0.101029;0.400945;7.292796;22.548256;0.001827;0.061389;4.500000;34.770000
6.536000;0.097084;0.400908;7.292688;22.584537;0.002154;0.061243;4.750000;34.770000
6.540000;0.085395;0.400871;7.292578;22.587284;-0.000230;0.061077;5.000000;34.770000
6.544000;0.068616;0.400835;7.292469;22.553254;-0.000586;0.060891;5.000000;34.770000
6.548000;0.047416;0.400798;7.292358;22.479372;-0.000163;0.060685;5.000000;34.770000
6.552000;0.024451;0.400761;7.292248;22.362746;0.001000;0.060458;5.000000;34.770000
6.556000;0.004329;0.400724;7.292137;22.200683;0.002689;0.060211;5.000000;34.770000
6.560000;-0.010484;0.400687;7.292025;21.990711;-0.004141;0.059942;5.000000;34.770000
6.564000;-0.022383;0.400651;7.291913;21.730603;-0.007787;0.059653;5.000000;34.770000
6.568000;-0.031830;0.400614;7.291800;21.418409;0.005046;0.059343;5.000000;34.770000
6.572000;-0.036689;0.400577;7.291687;21.052484;0.007265;0.059011;5.000000;34.770000
6.576000;-0.038910;0.400540;7.291573;20.631501;-0.000461;0.058658;5.000000;34.770000
6.580000;-0.042771;0.400503;7.291459;20.154467;-0.001600;0.058284;5.000000;34.770000
6.584000;-0.049594;0.400466;7.291344;19.620724;-0.004140;0.057889;5.000000;34.770000
6.588000;-0.056692;0.400430;7.291229;19.029883;-0.000955;0.057472;5.000000;34.770000
6.592000;-0.059605;0.400393;7.291113;18.381734;0.004025;0.057034;5.000000;34.770000
6.596000;-0.057579;0.400356;7.290996;17.676169;-0.001634;0.056575;5.000000;34.770000
6.600000;-0.053747;0.400319;7.290880;16.913179;-0.004263;0.056094;5.000000;34.770000
6.604000;-0.049675;0.400282;7.290762;16.092868;0.002533;0.055592;5.000000;34.770000
6.608000;-0.047883;0.400245;7.290644;15.215478;0.004478;0.055069;5.000000;34.770000
6.612000;-0.048231;0.400208;7.290526;14.281419;0.000345;0.054525;5.000000;34.770000
6.616000;-0.046216;0.400171;7.290407;13.291297;-0.000943;0.053960;5.000000;34.770000
6.620000;-0.042986;0.400134;7.290288;12.245950;0.000638;0.053375;5.000000;34.770000
6.624000;-0.044607;0.400098;7.290168;11.146481;-0.001413;0.052769;5.000000;34.770000
6.628000;-0.059545;0.400061;7.290048;9.994304;-0.004653;0.052142;5.000000;34.770000
6.632000;-0.103383;0.400024;7.289927;8.791171;0.003299;0.051495;5.000000;34.770000
6.636000;-0.188425;0.399987;7.289806;7.539167;0.005271;0.050828;5.500000;34.770000
6.640000;-0.289841;0.399950;7.289684;6.240699;-0.006561;0.050142;6.000000;34.770000
6.644000;-0.363651;0.399913;7.289562;4.898478;-0.006085;0.049436;6.000000;34.770000
6.648000;-0.388289;0.399876;7.289439;3.515450;0.001498;0.048710;6.000000;34.770000
6.652000;-0.322539;0.399838;7.289316;2.094569;0.002104;0.047966;6.000000;34.770000
6.656000;-0.090211;0.399801;7.289193;0.638485;0.004042;0.047203;6.000000;34.770000
6.660000;0.319347;0.399764;7.289069;-0.850586;0.005892;0.046421;6.000000;34.770000
6.664000;0.788980;0.399727;7.288945;-2.370787;0.007520;0.045622;6.000000;34.770000
6.668000;1.149445;0.399690;7.288821;-3.920458;0.001993;0.044804;6.000000;34.770000
6.672000;1.318173;0.399652;7.288696;-5.497973;-0.012736;0.043970;6.000000;34.770000
6.676000;1.335795;0.399615;7.288572;-7.101573;-0.005833;0.043118;6.000000;34.770000
6.680000;1.231089;0.399578;7.288447;-8.729195;-0.000498;0.042249;6.000000;34.770000
6.684000;1.000677;0.399540;7.288321;-10.378288;-0.011409;0.041364;6.000000;34.770000
6.688000;0.717191;0.399503;7.288196;-12.045658;0.002719;0.040462;6.000000;34.770000
6.692000;0.463087;0.399465;7.288070;-13.727336;0.013967;0.039545;5.666667;34.770000
6.696000;0.244857;0.399427;7.287944;-15.418530;0.002612;0.038612;5.333333;34.770000
6.700000;0.062816;0.399389;7.287818;-17.113613;-0.001118;0.037664;5.000000;34.770000
6.704000;-0.064412;0.399352;7.287692;-18.806132;0.001162;0.036702;5.000000;34.770000
6.708000;-0.145591;0.399314;7.287566;-20.488892;-0.002329;0.035725;5.000000;34.770000
6.712000;-0.199287;0.399276;7.287439;-22.154278;-0.003639;0.034734;5.000000;34.770000
6.716000;-0.234164;0.399237;7.287312;-23.794719;0.002320;0.033730;5.000000;34.770000
6.720000;-0.254916;0.399199;7.287185;-25.402982;0.000014;0.032712;5.000000;34.770000
6.724000;-0.266347;0.399161;7.287057;-26.972229;-0.003110;0.031681;5.000000;34.770000
6.728000;-0.273009;0.399122;7.286930;-28.495998;0.003340;0.030637;5.000000;34.770000
6.732000;-0.274849;0.399084;7.286802;-29.968176;0.002554;0.029582;5.000000;34.770000
6.736000;-0.272230;0.399045;7.286673;-31.382963;-0.000970;0.028514;5.000000;34.770000
6.740000;-0.267118;0.399006;7.286545;-32.734793;-0.001181;0.027435;5.000000;34.770000
6.744000;-0.262947;0.398967;7.286416;-34.018250;-0.004370;0.026345;5.000000;34.770000
6.748000;-0.263040;0.398928;7.286287;-35.227984;-0.000874;0.025244;5.000000;34.770000
6.752000;-0.262472;0.398889;7.286157;-36.358632;0.002841;0.024132;5.000000;34.770000
6.756000;-0.253750;0.398849;7.286027;-37.404763;-0.000589;0.023010;5.000000;34.770000
6.760000;-0.239246;0.398810;7.285897;-38.360830;0.004712;0.021879;5.000000;34.770000
6.764000;-0.226709;0.398770;7.285766;-39.221138;0.001775;0.020738;5.000000;34.770000
6.768000;-0.219868;0.398730;7.285635;-39.979833;-0.006854;0.019588;5.000000;34.770000
6.772000;-0.216111;0.398690;7.285503;-40.630927;-0.000604;0.018429;5.000000;34.770000
6.776000;-0.211850;0.398650;7.285371;-41.168360;0.000280;0.017262;5.000000;34.770000
6.780000;-0.205289;0.398609;7.285238;-41.586094;0.005763;0.016086;5.000000;34.770000
6.784000;-0.197876;0.398568;7.285105;-41.878239;0.004282;0.014903;5.000000;34.770000
6.788000;-0.193636;0.398528;7.284971;-42.039188;-0.010602;0.013713;5.000000;34.770000
6.792000;-0.189482;0.398486;7.284837;-42.063756;-0.000545;0.012515;5.000000;34.770000
6.796000;-0.181072;0.398445;7.284703;-41.947315;0.005902;0.011310;5.500000;34.770000
6.800000;-0.172860;0.398404;7.284568;-41.685936;-0.001351;0.010099;6.000000;34.770000
6.804000;-0.169573;0.398362;7.284432;-41.276540;-0.001179;0.008882;6.000000;34.770000
6.808000;-0.170703;0.398320;7.284296;-40.717063;-0.000923;0.007658;6.000000;34.770000
6.812000;-0.171461;0.398278;7.284159;-40.006579;0.003542;0.006429;6.000000;34.770000
6.816000;-0.167731;0.398235;7.284022;-39.145357;-0.000908;0.005194;6.000000;34.770000
6.820000;-0.162751;0.398193;7.283885;-38.134892;-0.005731;0.003954;6.000000;34.770000
6.824000;-0.159964;0.398150;7.283746;-36.977923;0.001132;0.002708;6.000000;34.770000
6.828000;-0.158491;0.398107;7.283608;-35.678483;0.000113;0.001458;6.000000;34.770000
6.832000;-0.156067;0.398064;7.283468;-34.241914;0.003699;0.000204;6.000000;34.770000
6.836000;-0.150533;0.398020;7.283329;-32.674875;0.007385;-0.001056;6.000000;34.770000
6.840000;-0.144215;0.397976;7.283188;-30.985326;-0.003162;-0.002319;6.000000;34.770000
6.844000;-0.141138;0.397932;7.283048;-29.182513;-0.007034;-0.003586;6.000000;34.770000
6.848000;-0.142155;0.397887;7.282907;-27.276900;-0.002836;-0.004858;6.000000;34.770000
6.852000;-0.144183;0.397843;7.282765;-25.279834;0.000264;-0.006133;6.333333;34.770000
6.856000;-0.141656;0.397798;7.282623;-23.203028;0.005659;-0.007411;6.666667;34.770000
6.860000;-0.133281;0.397753;7.282480;-21.058185;0.002183;-0.008693;7.000000;34.770000
6.864000;-0.122202;0.397707;7.282337;-18.856848;-0.006870;-0.009978;7.000000;34.770000
6.868000;-0.113016;0.397661;7.282194;-16.610342;-0.001187;-0.011265;7.000000;34.770000
6.872000;-0.109584;0.397615;7.282050;-14.329739;0.007015;-0.012556;7.000000;34.770000
6.876000;-0.107155;0.397569;7.281905;-12.025841;0.005442;-0.013850;7.000000;34.770000
6.880000;-0.096771;0.397522;7.281761;-9.709202;-0.000534;-0.015147;7.000000;34.770000
6.884000;-0.077950;0.397476;7.281616;-7.390178;-0.005039;-0.016446;7.000000;34.770000
6.888000;-0.056717;0.397428;7.281471;-5.078978;-0.002761;-0.017748;7.000000;34.770000
6.892000;-0.035947;0.397381;7.281325;-2.785723;0.002547;-0.019053;7.000000;34.770000
6.896000;-0.015257;0.397333;7.281179;-0.520497;-0.001218;-0.020360;7.000000;34.770000
6.900000;0.001075;0.397285;7.281033;1.706597;-0.009611;-0.021669;7.000000;34.770000
6.904000;0.009023;0.397237;7.280886;3.885393;-0.000448;-0.022981;7.000000;34.770000
6.908000;0.013337;0.397188;7.280740;6.005737;0.007896;-0.024295;7.500000;34.770000
6.912000;0.019668;0.397139;7.280593;8.057897;0.001522;-0.025612;8.000000;34.770000
6.916000;0.025446;0.397090;7.280446;10.033167;0.003314;-0.026930;8.500000;34.770000
6.920000;0.027001;0.397040;7.280298;11.924188;0.001627;-0.028250;9.000000;34.770000
6.924000;0.027651;0.396991;7.280150;13.724890;-0.003559;-0.029572;9.000000;34.770000
6.928000;0.029527;0.396940;7.280003;15.430315;0.000433;-0.030896;9.000000;34.770000
6.932000;0.030828;0.396890;7.279854;17.036451;0.000517;-0.032221;9.000000;34.770000
6.936000;0.030714;0.396839;7.279706;18.540079;-0.000653;-0.033548;9.000000;34.770000
6.940000;0.029797;0.396788;7.279557;19.938623;-0.000927;-0.034876;9.000000;34.770000
6.944000;0.028307;0.396737;7.279408;21.230031;-0.001430;-0.036205;9.000000;34.770000
6.948000;0.024978;0.396686;7.279259;22.412692;-0.002712;-0.037535;9.000000;34.770000
6.952000;0.021530;0.396634;7.279110;23.485512;-0.000382;-0.038867;9.000000;34.770000
6.956000;0.020833;0.396581;7.278960;24.448082;0.002255;-0.040200;9.000000;34.770000
6.960000;0.022138;0.396529;7.278810;25.300786;0.000138;-0.041533;9.000000;34.770000
6.964000;0.021974;0.396476;7.278660;26.044805;0.004069;-0.042868;8.800000;34.770000
6.968000;0.018545;0.396423;7.278509;26.682093;0.001077;-0.044203;8.600000;34.770000
6.972000;0.015259;0.396370;7.278358;27.215335;-0.001937;-0.045538;8.400000;34.770000
6.976000;0.016044;0.396317;7.278207;27.647905;0.000519;-0.046874;8.200000;34.770000
6.980000;0.019473;0.396263;7.278055;27.983808;-0.001568;-0.048210;8.000000;34.770000
6.984000;0.019457;0.396209;7.277904;28.227631;-0.002227;-0.049546;8.000000;34.770000
6.988000;0.014616;0.396154;7.277751;28.384507;-0.003753;-0.050881;8.000000;34.770000
6.992000;0.011488;0.396100;7.277599;28.460077;0.001674;-0.052217;8.000000;34.770000
6.996000;0.012913;0.396045;7.277446;28.460438;0.006075;-0.053551;8.000000;34.770000
7.000000;0.014542;0.395990;7.277293;28.392100;0.002515;-0.054885;8.000000;34.770000
7.004000;0.014616;0.395934;7.277140;28.261931;-0.003790;-0.056218;8.000000;34.770000
7.008000;0.014555;0.395879;7.276987;28.077114;-0.002886;-0.057550;8.000000;34.770000
7.012000;0.013956;0.395823;7.276833;27.845046;0.002259;-0.058880;8.000000;34.770000
7.016000;0.013737;0.395767;7.276679;27.573184;-0.002690;-0.060208;8.000000;34.770000
7.020000;0.015891;0.395710;7.276525;27.268901;0.003060;-0.061534;8.000000;34.770000
7.024000;0.017511;0.395654;7.276370;26.939377;0.001333;-0.062858;8.000000;34.770000
7.028000;0.015406;0.395597;7.276216;26.591504;-0.007009;-0.064179;8.000000;34.770000
7.032000;0.013591;0.395540;7.276061;26.231808;0.003165;-0.065498;8.000000;34.770000
7.036000;0.015649;0.395483;7.275906;25.866377;0.003459;-0.066813;8.000000;34.770000
7.040000;0.018678;0.395426;7.275750;25.500810;0.000025;-0.068124;8.000000;34.770000
7.044000;0.019370;0.395368;7.275595;25.140163;-0.001014;-0.069431;8.000000;34.770000
7.048000;0.019542;0.395310;7.275439;24.788904;-0.001656;-0.070734;8.000000;34.770000
7.052000;0.021965;0.395252;7.275283;24.450873;0.002111;-0.072033;8.000000;34.770000
